Cl1984,CostzPr_6_84_1,CostzPr_6_84_2,MSAVI_22_06_84,NDVI_22_06_84,SAVI_22_06_84,CostzPr_6_84_3,CostzPr_6_84_4,CostzPr_6_84_5,CostzPr_6_84_6,entropy_22_6_84_b4,entropy_22_6_84_b5,entropy_22_6_84_b7,homogeneity_22_6_84_b4,homogeneity_22_6_84_b5,homogeneity_22_6_84_b7,mean_22_6_84_b4,mean_22_6_84_b5,mean_22_6_84_b7,variance_22_6_84_b4,variance_22_6_84_b5,variance_22_6_84_b7
Set,53,23,0.021983333,0.343283594,0.51111114,22,45,56,22,1.966175556,2.04319191,1.490040064,0.516666651,0.633333325,0.74444443,0.339409709,0.178819448,0.078125,114.2791748,32.41007614,6.606801033
Set,46,19,0.109754056,0.384615391,0.571428597,16,36,39,15,2.197224617,1.966175556,1.258991003,0.215384617,0.544444442,0.833333313,0.329861104,0.168402776,0.079861112,109.8853455,27.26956177,5.838180065
Set,57,26,-0.358109623,0.189189196,0.281879187,30,44,71,35,1.676987767,1.706057072,1.52295506,0.688888907,0.722222209,0.75,0.354166657,0.267361104,0.143229172,120.986557,69.16329956,19.93776703
Set,51,24,0.039619502,0.351351351,0.523489952,24,50,63,28,1.706057072,1.350044727,1.104958296,0.600000024,0.75,0.777777791,0.366319448,0.230034724,0.116319448,133.0906677,50.67909241,12.8271904
Set,52,23,-0.021047968,0.323943675,0.482517481,24,47,59,28,1.706057072,1.262836695,0.766212225,0.716666639,0.722222209,0.861111104,0.363715291,0.237847224,0.122395836,128.2012177,53.79579544,14.28524208
Set,52,22,0.043030664,0.352941185,0.525547445,22,46,55,25,1.889159203,1.416869402,0.766212225,0.644444466,0.805555582,0.861111104,0.366319448,0.236979172,0.122395836,130.8386841,53.80847931,14.28524208
Set,54,25,-0.171725914,0.260273963,0.387755096,27,46,64,28,1.291905999,1.552024364,1.350044727,0.75,0.727777779,0.722222209,0.356770843,0.259548604,0.128472224,123.1834259,63.79923248,16.18240356
Set,56,27,-0.164668903,0.263157904,0.392156869,28,48,69,33,1.416869402,1.735126495,1.30309236,0.722222209,0.616666675,0.833333313,0.355902791,0.261284709,0.128472224,123.2026825,65.60241699,16.18240356
Set,55,25,-0.039588444,0.315789461,0.470588237,26,50,65,29,1.336007357,1.273028374,1.00271821,0.76111114,0.722222209,0.888888896,0.355034709,0.255208343,0.130208328,120.7452698,63.64614868,16.91741943
Set,52,23,-0.042990878,0.314285725,0.46808511,24,46,58,27,1.658110142,1.368922353,0.921856284,0.638888896,0.833333313,0.805555582,0.365451396,0.239583328,0.118923612,131.080719,55.60602188,13.56005383
Set,58,28,-0.016804351,0.325842708,0.486033529,30,59,63,29,1.889159203,1.812142849,1.445938706,0.466666669,0.583333313,0.75,0.390625,0.2578125,0.131076396,150.2324524,64.71586609,16.1617012
Set,48,22,0.089978606,0.375,0.558139563,20,44,53,22,1.735126495,1.464816332,0.636514187,0.622222245,0.888888896,1,0.347222209,0.215277776,0.104166664,116.4045181,45.08029556,10.64973927
Set,51,22,-0.072226308,0.301587313,0.448818892,22,41,55,27,2.04319191,1.812142849,1.273028374,0.655555546,0.622222245,0.777777791,0.331597209,0.220486104,0.114583336,105.6651535,46.85070038,12.83951855
Set,50,23,-0.094013661,0.292307705,0.435114503,23,42,51,22,1.889159203,1.445938706,0.786701262,0.533333361,0.888888896,0.972222209,0.345486104,0.215277776,0.105034724,114.1853333,45.08029556,10.64413452
Set,50,22,-0.0470328,0.3125,0.465116292,22,42,52,25,1.889159203,1.291905999,1.24395895,0.605555534,0.75,0.861111104,0.342881948,0.230034724,0.111979164,111.9837341,50.67907333,12.10513306
Set,51,22,-0.044921149,0.313432842,0.466666669,23,44,54,25,1.629040718,1.475008011,1.320975304,0.716666639,0.694444418,0.722222209,0.342881948,0.223090276,0.109375,114.0186157,47.76585388,11.36962891
Set,54,27,-0.205213904,0.247058824,0.368421048,32,53,81,41,1.937106133,1.966175556,1.490040064,0.338888884,0.416666657,0.75555557,0.3984375,0.283854157,0.154513896,160.5771942,80.73394775,24.88884735
Set,58,24,-0.216303766,0.24242425,0.36090225,25,41,68,30,1.831020474,1.783073425,1.108803988,0.561111093,0.644444466,0.833333313,0.325520843,0.213541672,0.102430552,100.6007538,43.92871475,9.905942917
Set,62,28,-0.302108377,0.209876537,0.312883437,32,49,78,38,1.966175556,1.937106133,1.320975304,0.566666663,0.716666639,0.888888896,0.368055552,0.276909709,0.149305552,133.2728119,73.32652283,21.81782913
Set,57,26,-0.07613527,0.300000012,0.447204977,28,52,63,30,1.889159203,1.599971414,1.211044073,0.572222233,0.694444418,0.833333313,0.3671875,0.263020843,0.135416672,131.2633362,67.40483093,17.84472656
Set,57,26,-0.07613527,0.300000012,0.447204977,28,52,63,30,1.889159203,1.599971414,1.211044073,0.572222233,0.694444418,0.833333313,0.3671875,0.263020843,0.135416672,131.2633362,67.40483093,17.84472656
Set,61,31,-0.367619962,0.186046511,0.277456641,35,51,73,36,1.735126495,1.735126495,1.427061081,0.666666687,0.76111114,0.777777791,0.368055552,0.269965291,0.137152776,130.576828,73.00016022,18.79967499
Set,50,21,-0.024089394,0.322580636,0.479999989,21,41,55,29,2.04319191,1.427061081,1.475008011,0.527777791,0.683333337,0.661111116,0.344618052,0.217881948,0.110243052,115.3149414,43.20507431,10.61054039
Set,56,26,-0.082404219,0.297297299,0.44295302,26,48,58,26,1.966175556,1.291905999,0.683738887,0.600000024,0.833333313,0.888888896,0.352430552,0.236111104,0.121527776,121.4691238,53.82118225,14.29177475
Set,52,22,0.021983333,0.343283594,0.51111114,22,45,53,24,1.288060427,1.629040718,1.262836695,0.727777779,0.777777791,0.722222209,0.3359375,0.21875,0.105902776,107.1684189,46.42979813,11.39277744
Set,49,22,0.131001502,0.394736856,0.588235319,23,53,52,22,1.735126495,0.516285479,0.766212225,0.638888896,0.916666687,0.888888896,0.377604157,0.217881948,0.098958336,143.3839264,45.99712753,9.171830177
Set,58,26,-0.328144938,0.200000003,0.297872335,28,42,62,31,1.599971414,1.706057072,1.445938706,0.649999976,0.705555558,0.888888896,0.334201396,0.240451396,0.121527776,107.2043457,55.81534576,14.73622227
Set,57,26,-0.141212717,0.272727281,0.406451613,28,49,61,31,1.445938706,1.493885756,1.152905345,0.766666651,0.522222221,0.833333313,0.369791657,0.25,0.125,133.4550323,60.72917938,15.23785019
Set,50,22,-0.021972716,0.323529422,0.481751829,23,45,55,25,1.966175556,1.445938706,1.442093134,0.433333337,0.75,0.833333313,0.348958343,0.233506948,0.121527776,115.0003204,52.24453354,14.51399994
Set,51,22,0.021983333,0.343283594,0.51111114,22,45,61,32,1.676987767,1.599971414,1.320975304,0.649999976,0.638888896,0.722222209,0.361979157,0.247395828,0.126736104,131.1599731,58.93566132,15.22442245
Set,53,24,-0.085942082,0.295774639,0.440559447,25,46,57,27,1.397991657,1.291905999,1.104958296,0.722222209,0.777777791,0.888888896,0.354166657,0.230902776,0.112847224,120.7643204,50.66674423,12.09915733
Set,52,24,-0.042990878,0.314285725,0.46808511,24,46,49,23,1.291905999,1.629040718,1.152905345,0.705555558,0.733333349,0.777777791,0.3515625,0.227430552,0.109375,120.8215103,49.32224655,11.36964989
Set,58,26,-0.128853723,0.277777791,0.413793117,26,46,58,26,1.493885756,1.599971414,1.339853048,0.605555534,0.677777767,0.722222209,0.355034709,0.225694448,0.107638888,123.2219315,49.34647369,11.38118744
Set,57,28,-0.302108377,0.209876537,0.312883437,32,49,71,35,1.149059653,1.783073425,1.475008011,0.788888872,0.611111104,0.805555582,0.369791657,0.256944448,0.138020828,130.3150024,64.72970581,19.0144577
Set,49,21,0.069020271,0.365079373,0.543307066,20,43,44,21,2.04319191,1.629040718,1.52295506,0.583333313,0.550000012,0.649999976,0.332465291,0.221354172,0.111979164,102.7212982,44.77700806,11.35223961
Set,55,27,-0.158168152,0.265822798,0.396226406,29,50,66,32,1.966175556,1.937106133,1.152905345,0.566666663,0.649999976,0.816666663,0.381944448,0.266493052,0.136284724,146.4174957,71.45184326,19.02938271
Set,51,22,0.248333365,0.454545468,0.677419364,21,56,49,17,1.291905999,1.445938706,0.843228579,0.677777767,0.644444466,0.899999976,0.362847209,0.236111104,0.119791664,128.8874512,52.20698547,13.55370235
Set,55,25,-0.50297606,0.138888896,0.206896558,31,41,65,34,1.966175556,1.860089779,1.475008011,0.583333313,0.688888907,0.75,0.287326396,0.223958328,0.1171875,79.29127502,50.25965881,14.01721191
Set,55,25,-0.407636523,0.171428576,0.255319148,29,41,61,32,1.783073425,1.676987767,1.52295506,0.622222245,0.727777779,0.722222209,0.289930552,0.223090276,0.118055552,82.44980621,51.66668701,14.76239681
Set,47,20,-0.084406696,0.296296299,0.440366983,19,35,37,18,2.04319191,1.567056417,1.291905999,0.427777767,0.716666639,0.861111104,0.278645843,0.186631948,0.096354164,75.5684433,34.90636444,9.409748077
Set,45,20,-0.148922712,0.269230783,0.400000006,19,33,45,21,2.04319191,1.889159203,1.475008011,0.411111116,0.677777767,0.833333313,0.300347209,0.180555552,0.088541664,86.26165009,31.20852852,7.627064705
Set,43,18,0.089672253,0.375,0.556701005,15,33,37,14,1.676987767,2.04319191,0.9163993,0.433333337,0.605555534,0.916666687,0.314236104,0.181423604,0.087673612,100.9667816,32.15872192,7.409500599
Set,43,18,0.089672253,0.375,0.556701005,15,33,37,14,1.676987767,2.04319191,0.9163993,0.433333337,0.605555534,0.916666687,0.314236104,0.181423604,0.087673612,100.9667816,32.15872192,7.409500599
Set,48,22,-0.022982435,0.323076934,0.480916023,22,43,48,23,1.783073425,1.889159203,1.152905345,0.594444454,0.527777791,0.861111104,0.3359375,0.1953125,0.094618052,115.0556259,37.1631546,8.663467407
Set,48,21,0.198409572,0.428571433,0.638297856,20,50,39,18,2.120208263,1.966175556,1.291905999,0.453267962,0.366666675,0.705555558,0.344618052,0.201388896,0.105034724,114.8704987,39.88933563,10.6441412
Set,50,22,0.024103384,0.344262302,0.51219511,20,41,53,24,2.120208263,1.812142849,1.320975304,0.397712409,0.51111114,0.611111104,0.306423604,0.196180552,0.100694448,92.3239212,39.95441055,10.89441109
Set,48,20,0.135036349,0.396825403,0.590551198,19,44,45,20,2.120208263,1.889159203,1.552024364,0.483333319,0.449999988,0.649999976,0.363715291,0.203993052,0.098090276,131.7870941,38.90220642,8.64330864
Set,47,19,-0.057922393,0.307692319,0.45714286,18,34,44,20,2.120208263,1.629040718,1.181974649,0.438888878,0.683333337,0.833333313,0.328993052,0.198784724,0.102430552,101.8646088,36.67687988,9.9059515
Set,48,23,0,0.333333343,0.496240616,22,44,49,23,1.966175556,1.860089779,1.12383604,0.444444448,0.616666675,0.75,0.321180552,0.207465276,0.105034724,99.98124695,43.78632736,11.39857769
Set,48,23,0,0.333333343,0.496240616,22,44,49,23,1.966175556,1.860089779,1.12383604,0.444444448,0.616666675,0.75,0.321180552,0.207465276,0.105034724,99.98124695,43.78632736,11.39857769
Set,46,21,0.232146233,0.446153849,0.664122164,18,47,44,20,2.04319191,1.783073425,1.137873292,0.586601317,0.649999976,0.788888872,0.370659709,0.2265625,0.104166664,131.8507385,47.94031143,9.895136833
Set,57,25,-0.039588444,0.315789461,0.470588237,26,50,55,25,1.320975304,1.214889646,1.291905999,0.433333337,0.566666663,0.75,0.361111104,0.230902776,0.111979164,120.8341064,52.28210831,12.10513878
Set,52,24,-0.042990878,0.314285725,0.46808511,24,46,62,28,1.966175556,1.629040718,1.075888991,0.544444442,0.716666639,0.861111104,0.361111104,0.243923604,0.1171875,126.2291641,58.76648712,13.57276154
Set,50,23,-0.019413816,0.324675322,0.483870953,26,51,63,26,1.889159203,1.075888991,0.26485309,0.516666651,0.833333313,0.944444418,0.365451396,0.248263896,0.123263888,131.0807037,60.31164551,15.02908611
Set,55,24,-0.206406847,0.246376812,0.366906464,26,43,50,24,1.754004121,1.629040718,1.291905999,0.459829062,0.694444418,0.833333313,0.352430552,0.2265625,0.111111112,112.6712723,49.33432388,12.1111145
Set,51,23,-0.0470328,0.3125,0.465116292,22,42,52,25,1.812142849,1.552024364,1.599971414,0.572222233,0.544444442,0.777777791,0.316840291,0.211805552,0.100694448,92.38954926,44.39601898,10.13900948
Set,48,22,-0.021972716,0.323529422,0.481751829,23,45,54,24,1.889159203,1.30309236,0.683738887,0.550000012,0.777777791,0.888888896,0.332465291,0.21875,0.097222224,105.2029724,46.20757294,9.182291985
Set,49,22,0,0.333333343,0.496240616,22,44,54,23,1.889159203,1.350044727,0.995027006,0.441025645,0.777777791,0.833333313,0.345486104,0.223958328,0.102430552,110.5612106,47.75387192,9.905942917
Set,48,23,0.13610217,0.397260278,0.591836751,22,51,64,26,1.889159203,0.936888337,1.387799978,0.616666675,0.777777791,0.722222209,0.403645843,0.241319448,0.111111112,156.6468201,58.58408737,12.86420059
Set,49,21,0.105380051,0.382352948,0.56934309,21,47,53,21,1.735126495,1.387799978,0.95477128,0.561111093,0.722222209,0.833333313,0.360243052,0.227430552,0.102430552,121.07547,49.32220078,9.9059515
Set,51,23,-0.065886363,0.304347813,0.453237414,24,45,51,24,1.599971414,2.04319191,1.211044073,0.583333313,0.600000024,0.805555582,0.361979157,0.239583328,0.115451388,123.2901764,54.43707657,12.83335304
Set,54,26,-0.019413816,0.324675322,0.483870953,26,51,62,29,2.197224617,1.629040718,1.104958296,0.378758162,0.683333337,0.777777791,0.3828125,0.2421875,0.116319448,148.3966064,57.40241241,13.57911968
Set,57,27,-0.224154547,0.239436626,0.356643349,27,44,58,29,1.966175556,1.966175556,1.599971414,0.404248357,0.48888889,0.688888907,0.381076396,0.25,0.126736104,150.9094696,62.7294693,16.64075089
Set,53,25,-0.039588444,0.315789461,0.470588237,26,50,64,28,1.552024364,1.860089779,1.226076007,0.386601299,0.633333325,0.777777791,0.375868052,0.25,0.125,130.8430939,60.9514389,15.23785973
Set,56,26,-0.328144938,0.200000003,0.297872335,28,42,72,33,2.120208263,2.120208263,1.706057072,0.564379096,0.627777755,0.666666687,0.375868052,0.261284709,0.125,141.5925598,69.70851898,16.43229485
Set,47,19,0.076022521,0.368421048,0.547826111,18,39,49,19,2.197224617,1.889159203,1.599971414,0.555555582,0.677777767,0.777777791,0.364583343,0.234375,0.112847224,125.8991241,54.51327515,13.07408047
Set,52,22,-0.160622984,0.264705896,0.394160599,25,43,71,30,1.860089779,1.889159203,1.336007357,0.733333349,0.666666687,0.833333313,0.359375,0.25,0.111111112,126.2368393,61.39590836,12.33336067
Set,51,23,-0.109757729,0.285714298,0.425531924,25,45,76,36,1.754004121,1.889159203,1.629040718,0.655555546,0.694444418,0.805555582,0.373263896,0.264756948,0.120659724,136.7366028,69.6509552,14.74277973
Set,49,22,0.021057298,0.342857152,0.510638297,23,47,59,23,1.783073425,0.95477128,0.26485309,0.75,0.916666687,0.944444418,0.337673604,0.2421875,0.095486112,112.3158035,55.34511948,8.436203957
Set,49,20,0.110023133,0.384615391,0.572519064,20,45,54,23,1.735126495,1.445938706,0.766212225,0.561111093,0.722222209,0.888888896,0.316840291,0.203125,0.090277776,96.69317627,39.42325211,7.931001663
Set,52,26,0.038109068,0.350649357,0.522580624,25,52,53,25,1.966175556,1.966175556,1.599971414,0.472222209,0.489869267,0.694444418,0.377604157,0.240451396,0.1171875,138.6628418,58.76199722,13.79500198
Set,57,27,-0.135743439,0.275000006,0.409937888,29,51,71,33,1.860089779,1.889159203,1.754004121,0.561111093,0.49444443,0.622222245,0.375868052,0.250868052,0.128472224,135.5648956,63.43780136,17.153862
Set,53,26,-0.128853723,0.277777791,0.413793117,26,46,53,25,2.120208263,1.937106133,1.445938706,0.572222233,0.616666675,0.694444418,0.379340291,0.2421875,0.124131948,138.6221313,57.84693909,15.46685886
Set,52,26,0.038109068,0.350649357,0.522580624,25,52,53,25,1.966175556,1.966175556,1.599971414,0.472222209,0.489869267,0.694444418,0.377604157,0.240451396,0.1171875,138.6628418,58.76199722,13.79500198
Set,49,22,-0.024089394,0.322580636,0.479999989,21,41,52,25,2.04319191,1.397991657,1.291905999,0.402136743,0.76111114,0.777777791,0.375868052,0.205729172,0.104166664,142.5090027,39.16857147,10.6497879
Set,52,20,0.044966538,0.353846163,0.526717544,21,44,55,24,1.629040718,1.754004121,0.925701916,0.454122663,0.661111116,0.833333313,0.341145843,0.219618052,0.097222224,113.7980957,47.81368256,9.182294846
Set,51,22,-0.025308348,0.322033912,0.478991598,20,39,43,19,2.197224617,1.676987767,1.273028374,0.561111093,0.661111116,0.722222209,0.339409709,0.198784724,0.095486112,109.7990494,38.29937363,9.41499424
Set,48,20,0.047084905,0.354838699,0.527999997,20,42,41,19,1.812142849,1.493885756,1.41302371,0.661111116,0.694444418,0.75,0.346354157,0.193576396,0.091145836,113.9446182,35.3382225,8.148360252
Set,49,20,0.089978606,0.375,0.558139563,20,44,46,20,1.937106133,1.310783625,1.233767271,0.533333361,0.833333313,0.75,0.347222209,0.203125,0.096354164,115.2594528,39.20098114,8.653382301
Set,51,24,0,0.333333343,0.496402889,23,46,51,22,1.889159203,1.493885756,0.843228579,0.525490224,0.566666663,0.861111104,0.380208343,0.213541672,0.091145836,139.4906311,43.48425674,7.926132202
Set,51,23,-0.021972716,0.323529422,0.481751829,23,45,49,22,1.812142849,1.599971414,0,0.483333319,0.666666687,1,0.3671875,0.213541672,0.09375,133.7372894,44.88125229,8.446289063
Set,56,25,-0.058219519,0.307692319,0.458598733,27,51,58,25,2.04319191,1.658110142,1.226076007,0.378758162,0.633333325,0.805555582,0.358506948,0.206597224,0.094618052,122.669075,41.00067902,8.663473129
Set,47,21,0.214037001,0.436619729,0.650349677,20,51,38,16,2.04319191,1.812142849,1.310783625,0.444444448,0.76111114,0.694444418,0.390625,0.186631948,0.080729164,141.4928741,33.28116608,6.371679783
Set,48,21,-0.044921149,0.313432842,0.466666669,23,44,59,29,2.197224617,1.706057072,1.12383604,0.319783807,0.527777791,0.722222209,0.374131948,0.205729172,0.105902776,142.744339,42.85499573,11.6150713
Set,47,21,-0.025308348,0.322033912,0.478991598,20,39,56,26,2.120208263,1.889159203,1.017750263,0.405555546,0.600000024,0.722222209,0.3515625,0.208333328,0.111111112,120.1219864,43.77493286,12.86424541
Set,59,32,-0.433151126,0.163265303,0.243654817,41,57,58,28,2.04319191,2.04319191,1.783073425,0.253267974,0.544444442,0.605555534,0.370659709,0.21875,0.113715276,124.4312363,48.49229813,13.82041645
Set,47,20,0.120657325,0.3898305,0.579831958,18,41,46,21,2.04319191,1.52295506,1.166942596,0.355555564,0.533333361,0.722222209,0.359375,0.1875,0.088541664,126.4902649,33.04905701,7.404842377
Set,53,23,0.021057298,0.342857152,0.510638297,23,47,57,26,2.04319191,1.966175556,1.475008011,0.477777779,0.588888884,0.777777791,0.352430552,0.210069448,0.097222224,121.4691238,43.97432709,9.404525757
Set,45,20,0.076022521,0.368421048,0.547826111,18,39,42,20,2.120208263,1.658110142,1.310783625,0.555555582,0.73888886,0.75,0.321180552,0.181423604,0.082465276,96.83042145,30.7546196,6.363125801
Set,48,21,0.063199937,0.362318844,0.539568365,22,47,46,22,1.812142849,1.104958296,1.262836695,0.397712409,0.733333349,0.722222209,0.358506948,0.184027776,0.083333336,127.1764603,31.46290588,6.358808517
Set,50,22,0,0.333333343,0.496240616,22,44,42,17,1.937106133,1.52295506,0.95477128,0.349849164,0.666666687,0.777777791,0.306423604,0.180555552,0.086805552,84.86145782,31.72397041,7.41417408
Set,45,19,0.16901888,0.413793117,0.615384638,17,41,48,19,2.197224617,1.262836695,1.137873292,0.384313732,0.677777767,0.694444418,0.348958343,0.168402776,0.073784724,121.5120621,25.71394348,4.78862381
Set,45,19,0.225289389,0.44262296,0.658536613,17,44,40,17,2.04319191,1.493885756,1.181974649,0.459803909,0.616666675,0.76111114,0.346354157,0.184895828,0.089409724,113.9104691,31.89773941,7.400199413
Set,50,22,-0.068910934,0.303030312,0.451127827,23,43,53,22,2.197224617,1.706057072,0.742599845,0.550000012,0.722222209,0.972222209,0.348090291,0.211805552,0.103298612,117.0524979,43.50705719,10.65534687
Set,45,18,-0.325348169,0.200000003,0.296703309,18,27,38,18,2.04319191,1.629040718,1.629040718,0.483333319,0.777777791,0.777777791,0.3046875,0.184027776,0.09375,89.15881348,33.7553215,8.890733719
Set,52,23,-0.179413602,0.257142872,0.382978737,26,44,58,29,1.889159203,1.52295506,1.475008011,0.48888889,0.788888872,0.805555582,0.362847209,0.208333328,0.103298612,124.1598511,44.88599777,10.8775692
Set,52,23,-0.021972716,0.323529422,0.481751829,23,45,49,21,1.860089779,1.442093134,1.288060427,0.588888884,0.76111114,0.75,0.335069448,0.2109375,0.096354164,112.1485367,43.74069214,8.653382301
Set,51,23,-0.039588444,0.315789461,0.470588237,26,50,77,33,1.783073425,1.490040064,1.504077435,0.727777779,0.727777779,0.777777791,0.360243052,0.294270843,0.135416672,126.6930847,84.19484711,18.06697655
Set,48,22,-0.044921149,0.313432842,0.466666669,23,44,68,29,1.368922353,1.966175556,1.108803988,0.705555558,0.544444442,0.805555582,0.363715291,0.279513896,0.125868052,125.5042038,74.66465759,15.23113918
